TURNO;NOME_AGENTE;COR_PECA;PLY_TIME;MAX DEPTH; MAX BRANCH; BFACTOR; TOTAL_NODES;RESULTADO;
22;MINIMAX;1;0.088;4;22;14.0;61242; ;
23;MINIMAX;2;0.078;4;22;14.0;56089;VITORIA;
1;MINIMAX;1;0.018;4;16;11.0;13602; ;
2;MINIMAX;2;0.029;4;19;13.0;19638; ;
3;MINIMAX;1;0.05;4;20;14.0;34205; ;
4;MINIMAX;2;0.058;4;20;13.0;41096; ;
5;MINIMAX;1;0.067;4;23;16.0;46937; ;
6;MINIMAX;2;0.119;4;23;15.0;84630; ;
7;MINIMAX;1;0.109;4;24;14.0;79159; ;
8;MINIMAX;2;0.089;4;24;16.0;64675; ;
9;MINIMAX;1;0.081;4;22;14.0;56256; ;
10;MINIMAX;2;0.061;4;23;15.0;44707; ;
11;MINIMAX;1;0.057;4;20;13.0;41928; ;
12;MINIMAX;2;0.061;4;24;16.0;42256; ;
13;MINIMAX;1;0.074;4;22;12.0;53058; ;
14;MINIMAX;2;0.088;4;24;16.0;64457; ;
15;MINIMAX;1;0.082;4;23;12.0;58622; ;
16;MINIMAX;2;0.056;4;21;15.0;41985; ;
17;MINIMAX;1;0.044;4;20;11.0;31688; ;
18;MINIMAX;2;0.059;4;24;16.0;43317; ;
19;MINIMAX;1;0.056;4;23;12.0;41415; ;
20;MINIMAX;2;0.06;4;26;17.0;44428; ;
21;MINIMAX;1;0.067;4;26;12.0;49997; ;
22;MINIMAX;2;0.052;4;24;15.0;34844; ;
23;MINIMAX;1;0.057;4;24;12.0;40393;VITORIA;
1;MINIMAX;2;0.021;4;16;11.0;13602; ;
2;MINIMAX;1;0.029;4;19;12.0;19624; ;
3;MINIMAX;2;0.044;4;20;14.0;31692; ;
4;MINIMAX;1;0.082;4;23;15.0;56230; ;
5;MINIMAX;2;0.066;4;22;14.0;49080; ;
6;MINIMAX;1;0.085;4;26;17.0;61744; ;
7;MINIMAX;2;0.078;4;25;12.0;56794; ;
8;MINIMAX;1;0.069;4;27;19.0;51882; ;
9;MINIMAX;2;0.12;4;25;13.0;89079; ;
10;MINIMAX;1;0.083;4;26;17.0;60859; ;
11;MINIMAX;2;0.102;4;25;14.0;76136; ;
12;MINIMAX;1;0.069;4;23;15.0;49557; ;
13;MINIMAX;2;0.078;4;22;15.0;57569; ;
14;MINIMAX;1;0.083;4;24;15.0;56929; ;
15;MINIMAX;2;0.083;4;24;15.0;60599; ;
16;MINIMAX;1;0.057;4;22;14.0;40761; ;
17;MINIMAX;2;0.052;4;21;13.0;34456; ;
18;MINIMAX;1;0.036;4;20;13.0;24520; ;
19;MINIMAX;2;0.052;4;21;14.0;36958; ;
20;MINIMAX;1;0.05;4;21;13.0;35414; ;
21;MINIMAX;2;0.036;4;21;13.0;24808; ;
22;MINIMAX;1;0.06;4;23;15.0;40521; ;
23;MINIMAX;2;0.071;4;23;13.0;51226; ;
24;MINIMAX;1;0.061;4;20;15.0;42541; ;
25;MINIMAX;2;0.08;4;22;14.0;55232; ;
26;MINIMAX;1;0.084;4;23;16.0;60236; ;
27;MINIMAX;2;0.068;4;22;14.0;48885; ;
28;MINIMAX;1;0.065;4;23;16.0;46505; ;
29;MINIMAX;2;0.07;4;21;14.0;50526; ;
30;MINIMAX;1;0.048;4;22;14.0;34569;EMPATE;
1;MINIMAX;1;0.021;4;16;11.0;13602; ;
2;MINIMAX;2;0.03;4;19;13.0;19638; ;
3;MINIMAX;1;0.049;4;20;14.0;34205; ;
4;MINIMAX;2;0.06;4;21;13.0;42734; ;
5;MINIMAX;1;0.065;4;23;15.0;45274; ;
6;MINIMAX;2;0.096;4;22;16.0;69084; ;
7;MINIMAX;1;0.066;4;21;13.0;47826; ;
8;MINIMAX;2;0.052;4;21;14.0;37036; ;
9;MINIMAX;1;0.043;4;20;12.0;31000; ;
10;MINIMAX;2;0.058;4;23;16.0;40346; ;
11;MINIMAX;1;0.111;4;23;14.0;79361; ;
12;MINIMAX;2;0.122;4;25;16.0;84921; ;
13;MINIMAX;1;0.092;4;22;15.0;68790; ;
14;MINIMAX;2;0.06;4;24;15.0;42988; ;
15;MINIMAX;1;0.051;4;21;13.0;37654; ;
16;MINIMAX;2;0.032;4;19;12.0;21604; ;
17;MINIMAX;1;0.045;4;21;13.0;29674; ;
18;MINIMAX;2;0.06;4;21;13.0;43026; ;
19;MINIMAX;1;0.051;4;21;14.0;35467; ;
20;MINIMAX;2;0.042;4;18;13.0;26319; ;
21;MINIMAX;1;0.05;4;22;14.0;32869; ;
22;MINIMAX;2;0.055;4;19;13.0;30316; ;
23;MINIMAX;1;0.055;4;20;14.0;32951; ;
24;MINIMAX;2;0.05;4;19;13.0;32500; ;
25;MINIMAX;1;0.05;4;22;14.0;32869; ;
26;MINIMAX;2;0.044;4;19;13.0;30316; ;
27;MINIMAX;1;0.048;4;20;14.0;32951; ;
28;MINIMAX;2;0.05;4;19;13.0;32500; ;
29;MINIMAX;1;0.049;4;22;14.0;32869; ;
30;MINIMAX;2;0.046;4;19;13.0;30316;EMPATE;
1;MINIMAX;2;0.02;4;16;11.0;13602; ;
2;MINIMAX;1;0.028;4;19;13.0;19638; ;
3;MINIMAX;2;0.048;4;20;14.0;34205; ;
4;MINIMAX;1;0.058;4;20;13.0;41096; ;
5;MINIMAX;2;0.067;4;23;16.0;46937; ;
6;MINIMAX;1;0.07;4;23;12.0;51026; ;
7;MINIMAX;2;0.058;4;20;15.0;40018; ;
8;MINIMAX;1;0.042;4;19;12.0;29666; ;
9;MINIMAX;2;0.031;4;18;12.0;21796; ;
10;MINIMAX;1;0.047;4;20;13.0;32856; ;
11;MINIMAX;2;0.041;4;19;13.0;26432; ;
12;MINIMAX;1;0.048;4;21;13.0;32452; ;
13;MINIMAX;2;0.046;4;20;13.0;31172; ;
14;MINIMAX;1;0.054;4;22;14.0;37337; ;
15;MINIMAX;2;0.08;4;23;16.0;54624; ;
16;MINIMAX;1;0.067;4;20;13.0;46163; ;
17;MINIMAX;2;0.044;4;20;13.0;31172; ;
18;MINIMAX;1;0.044;4;22;15.0;30710; ;
19;MINIMAX;2;0.064;4;22;12.0;45286; ;
20;MINIMAX;1;0.055;4;22;15.0;40124; ;
21;MINIMAX;2;0.086;4;22;14.0;59956;VITORIA;
1;MINIMAX;1;0.021;4;16;11.0;13602; ;
2;MINIMAX;2;0.029;4;19;12.0;19624; ;
3;MINIMAX;1;0.049;4;20;14.0;31692; ;
4;MINIMAX;2;0.082;4;23;15.0;56038; ;
5;MINIMAX;1;0.072;4;22;14.0;50773; ;
6;MINIMAX;2;0.089;4;26;17.0;61744; ;
7;MINIMAX;1;0.078;4;25;12.0;56794; ;
8;MINIMAX;2;0.074;4;27;19.0;51882; ;
9;MINIMAX;1;0.087;4;26;12.0;62500; ;
10;MINIMAX;2;0.081;4;26;20.0;59568; ;
11;MINIMAX;1;0.115;4;25;13.0;83686; ;
12;MINIMAX;2;0.064;4;26;16.0;44572; ;
13;MINIMAX;1;0.087;4;22;14.0;64746; ;
14;MINIMAX;2;0.088;4;24;16.0;65689; ;
15;MINIMAX;1;0.066;4;23;13.0;48221; ;
16;MINIMAX;2;0.044;4;21;14.0;32058; ;
17;MINIMAX;1;0.064;4;20;14.0;46163; ;
18;MINIMAX;2;0.078;4;24;16.0;57632; ;
19;MINIMAX;1;0.059;4;23;12.0;42505; ;
20;MINIMAX;2;0.052;4;25;17.0;37056; ;
21;MINIMAX;1;0.058;4;22;12.0;40567; ;
22;MINIMAX;2;0.034;4;22;15.0;23934; ;
23;MINIMAX;1;0.076;4;22;14.0;53607; ;
24;MINIMAX;2;0.034;4;20;13.0;23913; ;
25;MINIMAX;1;0.028;4;19;12.0;20660; ;
26;MINIMAX;2;0.045;4;22;13.0;30937; ;
27;MINIMAX;1;0.035;4;20;13.0;24467; ;
28;MINIMAX;2;0.026;4;22;13.0;18061; ;
29;MINIMAX;1;0.034;4;21;12.0;23305; ;
30;MINIMAX;2;0.031;4;20;13.0;20366;EMPATE;
1;MINIMAX;2;0.021;4;16;11.0;13602; ;
2;MINIMAX;1;0.03;4;19;13.0;19638; ;
3;MINIMAX;2;0.052;4;20;14.0;34205; ;
4;MINIMAX;1;0.06;4;20;13.0;41096; ;
5;MINIMAX;2;0.071;4;23;16.0;46937; ;
6;MINIMAX;1;0.072;4;23;12.0;51026; ;
7;MINIMAX;2;0.055;4;20;15.0;40018; ;
8;MINIMAX;1;0.063;4;20;13.0;45787; ;
9;MINIMAX;2;0.075;4;23;16.0;55836; ;
10;MINIMAX;1;0.115;4;23;15.0;83830; ;
11;MINIMAX;2;0.13;4;24;17.0;95890; ;
12;MINIMAX;1;0.111;4;24;15.0;82793;VITORIA;
1;MINIMAX;1;0.02;4;16;11.0;13602; ;
2;MINIMAX;2;0.028;4;19;13.0;19638; ;
3;MINIMAX;1;0.05;4;20;14.0;34205; ;
4;MINIMAX;2;0.06;4;21;13.0;42734; ;
5;MINIMAX;1;0.062;4;23;15.0;45274; ;
6;MINIMAX;2;0.096;4;22;16.0;69084; ;
7;MINIMAX;1;0.066;4;21;13.0;47826; ;
8;MINIMAX;2;0.053;4;21;14.0;37036; ;
9;MINIMAX;1;0.046;4;20;12.0;31000; ;
10;MINIMAX;2;0.059;4;23;16.0;40346; ;
11;MINIMAX;1;0.114;4;23;14.0;79361; ;
12;MINIMAX;2;0.116;4;25;16.0;84921; ;
13;MINIMAX;1;0.099;4;22;15.0;68790; ;
14;MINIMAX;2;0.064;4;24;15.0;42988; ;
15;MINIMAX;1;0.052;4;21;13.0;37654; ;
16;MINIMAX;2;0.032;4;19;12.0;21604; ;
17;MINIMAX;1;0.04;4;21;13.0;29674; ;
18;MINIMAX;2;0.051;4;20;14.0;35579; ;
19;MINIMAX;1;0.037;4;19;13.0;25922; ;
20;MINIMAX;2;0.037;4;20;13.0;26232; ;
21;MINIMAX;1;0.045;4;19;13.0;32045; ;
22;MINIMAX;2;0.05;4;23;14.0;35144; ;
23;MINIMAX;1;0.051;4;22;14.0;36079; ;
24;MINIMAX;2;0.039;4;20;13.0;26232; ;
25;MINIMAX;1;0.046;4;19;13.0;32045; ;
26;MINIMAX;2;0.053;4;23;14.0;35144; ;
27;MINIMAX;1;0.049;4;22;14.0;36079; ;
28;MINIMAX;2;0.037;4;20;13.0;26232; ;
29;MINIMAX;1;0.046;4;19;13.0;32045; ;
30;MINIMAX;2;0.049;4;23;14.0;35144;EMPATE;
1;MINIMAX;2;0.02;4;16;11.0;13602; ;
2;MINIMAX;1;0.029;4;19;12.0;19624; ;
3;MINIMAX;2;0.047;4;20;14.0;31692; ;
4;MINIMAX;1;0.079;4;23;15.0;56038; ;
5;MINIMAX;2;0.072;4;22;14.0;50773; ;
6;MINIMAX;1;0.087;4;26;17.0;61744; ;
7;MINIMAX;2;0.08;4;25;12.0;56794; ;
8;MINIMAX;1;0.075;4;27;19.0;51882; ;
9;MINIMAX;2;0.068;4;26;10.0;50839; ;
10;MINIMAX;1;0.032;4;25;16.0;23657; ;
11;MINIMAX;2;0.055;4;25;11.0;39749; ;
12;MINIMAX;1;0.055;4;26;17.0;39437; ;
13;MINIMAX;2;0.044;4;25;11.0;32380; ;
14;MINIMAX;1;0.034;4;26;17.0;23786; ;
15;MINIMAX;2;0.067;4;26;12.0;48433; ;
16;MINIMAX;1;0.044;4;25;16.0;30448; ;
17;MINIMAX;2;0.054;4;25;11.0;38080; ;
18;MINIMAX;1;0.031;4;25;17.0;21949; ;
19;MINIMAX;2;0.087;4;23;12.0;63549; ;
20;MINIMAX;1;0.05;4;23;16.0;35668; ;
21;MINIMAX;2;0.065;4;20;13.0;46676; ;
22;MINIMAX;1;0.054;4;21;15.0;38862; ;
23;MINIMAX;2;0.06;4;23;15.0;40861; ;
24;MINIMAX;1;0.07;4;20;13.0;49949; ;
25;MINIMAX;2;0.051;4;25;16.0;36175; ;
26;MINIMAX;1;0.072;4;22;12.0;51585; ;
27;MINIMAX;2;0.048;4;23;14.0;33350; ;
28;MINIMAX;1;0.06;4;22;14.0;44082; ;
29;MINIMAX;2;0.058;4;22;14.0;39725; ;
30;MINIMAX;1;0.05;4;20;13.0;33047;EMPATE;
1;MINIMAX;1;0.022;4;16;11.0;13602; ;
2;MINIMAX;2;0.029;4;19;13.0;19638; ;
3;MINIMAX;1;0.051;4;20;14.0;34205; ;
4;MINIMAX;2;0.06;4;20;13.0;41096; ;
5;MINIMAX;1;0.069;4;23;16.0;46937; ;
6;MINIMAX;2;0.118;4;23;15.0;84630; ;
7;MINIMAX;1;0.091;4;22;16.0;64392; ;
8;MINIMAX;2;0.112;4;25;17.0;81501; ;
9;MINIMAX;1;0.097;4;22;14.0;72159; ;
10;MINIMAX;2;0.076;4;23;15.0;56738; ;
11;MINIMAX;1;0.072;4;23;13.0;51660; ;
12;MINIMAX;2;0.069;4;26;17.0;47856; ;
13;MINIMAX;1;0.095;4;25;12.0;69388; ;
14;MINIMAX;2;0.049;4;25;16.0;35604; ;
15;MINIMAX;1;0.058;4;22;12.0;40983; ;
16;MINIMAX;2;0.051;4;26;16.0;37507; ;
17;MINIMAX;1;0.05;4;26;11.0;36205; ;
18;MINIMAX;2;0.033;4;23;15.0;21783; ;
19;MINIMAX;1;0.051;4;20;12.0;34697; ;
20;MINIMAX;2;0.062;4;23;15.0;43809; ;
21;MINIMAX;1;0.08;4;21;14.0;56729;VITORIA;
1;MINIMAX;2;0.02;4;16;11.0;13602; ;
2;MINIMAX;1;0.03;4;19;12.0;19624; ;
3;MINIMAX;2;0.048;4;20;14.0;31692; ;
4;MINIMAX;1;0.08;4;23;15.0;56230; ;
5;MINIMAX;2;0.071;4;22;14.0;49080; ;
6;MINIMAX;1;0.089;4;26;17.0;61744; ;
7;MINIMAX;2;0.078;4;25;12.0;56794; ;
8;MINIMAX;1;0.07;4;27;19.0;51882; ;
9;MINIMAX;2;0.123;4;25;13.0;89079; ;
10;MINIMAX;1;0.082;4;26;17.0;60859; ;
11;MINIMAX;2;0.106;4;25;14.0;76136; ;
12;MINIMAX;1;0.068;4;23;15.0;49557; ;
13;MINIMAX;2;0.077;4;22;15.0;57569; ;
14;MINIMAX;1;0.079;4;24;15.0;56929; ;
15;MINIMAX;2;0.064;4;21;14.0;46583; ;
16;MINIMAX;1;0.07;4;23;15.0;50720; ;
17;MINIMAX;2;0.054;4;22;11.0;37603; ;
18;MINIMAX;1;0.035;4;24;16.0;22269; ;
19;MINIMAX;2;0.041;4;24;10.0;25988; ;
20;MINIMAX;1;0.02;4;23;14.0;13609; ;
21;MINIMAX;2;0.024;4;20;10.0;16352; ;
22;MINIMAX;1;0.017;4;18;13.0;11803; ;
23;MINIMAX;2;0.027;4;18;10.0;18484; ;
24;MINIMAX;1;0.017;4;17;13.0;11515; ;
25;MINIMAX;2;0.017;4;17;8.0;11811; ;
26;MINIMAX;1;0.014;4;17;12.0;9115; ;
27;MINIMAX;2;0.007;4;15;8.0;5101; ;
28;MINIMAX;1;0.008;4;20;12.0;5624; ;
29;MINIMAX;2;0.018;4;18;9.0;12314; ;
30;MINIMAX;1;0.026;4;25;14.0;15965;EMPATE;
1;MINIMAX;1;0.02;4;16;11.0;13602; ;
2;MINIMAX;2;0.03;4;19;12.0;19624; ;
3;MINIMAX;1;0.048;4;20;14.0;31692; ;
4;MINIMAX;2;0.081;4;23;15.0;56038; ;
5;MINIMAX;1;0.074;4;22;14.0;50773; ;
6;MINIMAX;2;0.086;4;26;17.0;61744; ;
7;MINIMAX;1;0.078;4;25;12.0;56794; ;
8;MINIMAX;2;0.071;4;27;19.0;51882; ;
9;MINIMAX;1;0.087;4;26;12.0;62500; ;
10;MINIMAX;2;0.044;4;25;16.0;30717; ;
11;MINIMAX;1;0.044;4;24;11.0;31821; ;
12;MINIMAX;2;0.039;4;22;14.0;27717; ;
13;MINIMAX;1;0.073;4;21;13.0;50307; ;
14;MINIMAX;2;0.056;4;22;15.0;40810; ;
15;MINIMAX;1;0.048;4;22;12.0;35650; ;
16;MINIMAX;2;0.053;4;21;15.0;40319; ;
17;MINIMAX;1;0.045;4;21;12.0;32493;VITORIA;
1;MINIMAX;2;0.02;4;16;11.0;13602; ;
2;MINIMAX;1;0.028;4;19;13.0;19638; ;
3;MINIMAX;2;0.049;4;20;14.0;34205; ;
4;MINIMAX;1;0.059;4;20;13.0;41096; ;
5;MINIMAX;2;0.065;4;23;16.0;46937; ;
6;MINIMAX;1;0.062;4;22;12.0;44669; ;
7;MINIMAX;2;0.075;4;26;17.0;46069; ;
8;MINIMAX;1;0.094;4;23;13.0;65951; ;
9;MINIMAX;2;0.061;4;24;17.0;44763; ;
10;MINIMAX;1;0.069;4;24;12.0;48552; ;
11;MINIMAX;2;0.051;4;21;15.0;36448; ;
12;MINIMAX;1;0.063;4;23;14.0;45519; ;
13;MINIMAX;2;0.071;4;22;14.0;52118; ;
14;MINIMAX;1;0.055;4;20;14.0;37665; ;
15;MINIMAX;2;0.038;4;20;13.0;26397; ;
16;MINIMAX;1;0.038;4;22;14.0;27786; ;
17;MINIMAX;2;0.05;4;21;13.0;35274; ;
18;MINIMAX;1;0.062;4;26;17.0;44390; ;
19;MINIMAX;2;0.063;4;21;12.0;45074; ;
20;MINIMAX;1;0.039;4;22;14.0;27786; ;
21;MINIMAX;2;0.052;4;21;13.0;35274; ;
22;MINIMAX;1;0.063;4;26;17.0;44390; ;
23;MINIMAX;2;0.061;4;21;12.0;45074; ;
24;MINIMAX;1;0.04;4;22;14.0;27786; ;
25;MINIMAX;2;0.051;4;21;13.0;35274; ;
26;MINIMAX;1;0.061;4;26;17.0;44390; ;
27;MINIMAX;2;0.062;4;21;12.0;45074; ;
28;MINIMAX;1;0.04;4;22;14.0;27786; ;
29;MINIMAX;2;0.051;4;21;13.0;35274; ;
30;MINIMAX;1;0.064;4;26;17.0;44390;EMPATE;
1;MINIMAX;1;0.022;4;16;11.0;13602; ;
2;MINIMAX;2;0.028;4;19;13.0;19638; ;
3;MINIMAX;1;0.05;4;20;14.0;34205; ;
4;MINIMAX;2;0.062;4;21;13.0;42734; ;
5;MINIMAX;1;0.069;4;23;15.0;45274; ;
6;MINIMAX;2;0.096;4;22;16.0;69084; ;
7;MINIMAX;1;0.065;4;21;13.0;47826; ;
8;MINIMAX;2;0.053;4;21;14.0;37036; ;
9;MINIMAX;1;0.043;4;20;12.0;31000; ;
10;MINIMAX;2;0.056;4;23;16.0;40346; ;
11;MINIMAX;1;0.108;4;23;14.0;79361; ;
12;MINIMAX;2;0.118;4;25;16.0;84921; ;
13;MINIMAX;1;0.092;4;22;15.0;68790; ;
14;MINIMAX;2;0.06;4;24;15.0;42988; ;
15;MINIMAX;1;0.051;4;21;13.0;37654; ;
16;MINIMAX;2;0.032;4;19;12.0;21604; ;
17;MINIMAX;1;0.042;4;21;13.0;29674; ;
18;MINIMAX;2;0.062;4;21;13.0;43026; ;
19;MINIMAX;1;0.058;4;21;14.0;35467; ;
20;MINIMAX;2;0.044;4;18;13.0;26319; ;
21;MINIMAX;1;0.052;4;22;14.0;32869; ;
22;MINIMAX;2;0.049;4;19;13.0;30316; ;
23;MINIMAX;1;0.05;4;20;14.0;32951; ;
24;MINIMAX;2;0.048;4;19;13.0;32500; ;
25;MINIMAX;1;0.047;4;22;14.0;32869; ;
26;MINIMAX;2;0.042;4;19;13.0;30316; ;
27;MINIMAX;1;0.044;4;20;14.0;32951; ;
28;MINIMAX;2;0.043;4;19;13.0;32500; ;
29;MINIMAX;1;0.044;4;22;14.0;32869; ;
30;MINIMAX;2;0.04;4;19;13.0;30316;EMPATE;
1;MINIMAX;2;0.019;4;16;11.0;13602; ;
2;MINIMAX;1;0.027;4;19;12.0;19624; ;
3;MINIMAX;2;0.044;4;20;14.0;31692; ;
4;MINIMAX;1;0.076;4;23;15.0;56038; ;
5;MINIMAX;2;0.07;4;22;14.0;50773; ;
6;MINIMAX;1;0.086;4;26;17.0;61744; ;
7;MINIMAX;2;0.078;4;25;12.0;56794; ;
8;MINIMAX;1;0.078;4;27;19.0;51882; ;
9;MINIMAX;2;0.074;4;26;10.0;50839; ;
10;MINIMAX;1;0.04;4;25;16.0;23657; ;
11;MINIMAX;2;0.056;4;25;11.0;39749; ;
12;MINIMAX;1;0.043;4;25;16.0;28724; ;
13;MINIMAX;2;0.039;4;24;11.0;24526; ;
14;MINIMAX;1;0.051;4;23;15.0;29724; ;
15;MINIMAX;2;0.071;4;20;13.0;47536; ;
16;MINIMAX;1;0.061;4;23;16.0;40940; ;
17;MINIMAX;2;0.101;4;22;14.0;69039; ;
18;MINIMAX;1;0.071;4;22;15.0;50691; ;
19;MINIMAX;2;0.059;4;22;13.0;41082; ;
20;MINIMAX;1;0.043;4;22;13.0;29936; ;
21;MINIMAX;2;0.035;4;19;13.0;22163;VITORIA;
1;MINIMAX;1;0.021;4;16;11.0;13602; ;
2;MINIMAX;2;0.033;4;19;13.0;19638; ;
3;MINIMAX;1;0.053;4;20;14.0;34205; ;
4;MINIMAX;2;0.067;4;20;13.0;41096; ;
5;MINIMAX;1;0.07;4;23;16.0;46937; ;
6;MINIMAX;2;0.125;4;23;15.0;84630; ;
7;MINIMAX;1;0.114;4;24;14.0;79159; ;
8;MINIMAX;2;0.091;4;24;16.0;64675; ;
9;MINIMAX;1;0.059;4;23;13.0;41718; ;
10;MINIMAX;2;0.057;4;21;15.0;40019; ;
11;MINIMAX;1;0.05;4;21;11.0;34545; ;
12;MINIMAX;2;0.049;4;25;16.0;32916; ;
13;MINIMAX;1;0.053;4;21;12.0;37788; ;
14;MINIMAX;2;0.045;4;23;14.0;32686; ;
15;MINIMAX;1;0.041;4;20;13.0;28637; ;
16;MINIMAX;2;0.044;4;20;14.0;31525; ;
17;MINIMAX;1;0.045;4;20;14.0;30649; ;
18;MINIMAX;2;0.052;4;22;14.0;35507; ;
19;MINIMAX;1;0.062;4;22;13.0;41165; ;
20;MINIMAX;2;0.04;4;20;13.0;27723; ;
21;MINIMAX;1;0.032;4;18;12.0;21951; ;
22;MINIMAX;2;0.045;4;24;15.0;31086; ;
23;MINIMAX;1;0.072;4;22;13.0;41165; ;
24;MINIMAX;2;0.049;4;20;13.0;27723; ;
25;MINIMAX;1;0.04;4;19;13.0;26877; ;
26;MINIMAX;2;0.059;4;23;14.0;39065; ;
27;MINIMAX;1;0.049;4;20;14.0;34372; ;
28;MINIMAX;2;0.055;4;22;14.0;39599; ;
29;MINIMAX;1;0.062;4;22;13.0;44176; ;
30;MINIMAX;2;0.079;4;23;15.0;55207;EMPATE;
1;MINIMAX;2;0.019;4;16;11.0;13602; ;
2;MINIMAX;1;0.028;4;19;13.0;19638; ;
3;MINIMAX;2;0.048;4;20;14.0;34205; ;
4;MINIMAX;1;0.06;4;21;13.0;42734; ;
5;MINIMAX;2;0.062;4;23;15.0;45274; ;
6;MINIMAX;1;0.093;4;22;16.0;69084; ;
7;MINIMAX;2;0.065;4;21;13.0;47826; ;
8;MINIMAX;1;0.051;4;21;14.0;37036; ;
9;MINIMAX;2;0.043;4;20;12.0;31000; ;
10;MINIMAX;1;0.057;4;23;16.0;40346; ;
11;MINIMAX;2;0.057;4;21;12.0;40645; ;
12;MINIMAX;1;0.03;4;20;14.0;21690; ;
13;MINIMAX;2;0.042;4;20;13.0;28794; ;
14;MINIMAX;1;0.039;4;20;13.0;27502; ;
15;MINIMAX;2;0.053;4;21;14.0;37639; ;
16;MINIMAX;1;0.071;4;21;14.0;48641; ;
17;MINIMAX;2;0.067;4;22;15.0;48177; ;
18;MINIMAX;1;0.055;4;21;14.0;41197; ;
19;MINIMAX;2;0.057;4;21;14.0;39460; ;
20;MINIMAX;1;0.065;4;20;14.0;44040; ;
21;MINIMAX;2;0.064;4;23;16.0;45064; ;
22;MINIMAX;1;0.069;4;22;14.0;49852; ;
23;MINIMAX;2;0.054;4;21;14.0;38012;VITORIA;
